filename,objectid,cdmid,size,title
arg-2009-01-30_xl_physics.jpg,arg-2009-01-30,10579,xl,physics
arg-2009-09-01_xl_eightyears.jpg,arg-2009-09-01,10598,xl,eightyears
arg-2009-10-16_md_homecoming100.jpg,arg-2009-10-16,10612,md,homecoming100
arg-2010-3-12_md_basketball.jpg,arg-2010-3-12,,md,basketball
arg-2010-3-23_sm_trackandfield.jpg,arg-2010-3-23,,sm,trackandfield
arg-2012-10-02_lg_jeopardy.jpg,arg-2012-10-02,,lg,jeopardy
arg-2012-10-26_md_enrollment.jpg,arg-2012-10-26,,md,enrollment
arg-2014-01-11_md_crumbsfoodblog.jpg,arg-2014-01-11,,md,crumbsfoodblog
arg-2014-03-11_lg_cookiemonster.jpg,arg-2014-03-11,,lg,cookiemonster
arg-2014-04-04_md_comicreading.jpg,arg-2014-04-04,,md,comicreading
arg-2014-04-11_md_feminism.jpg,arg-2014-04-11,,md,feminism
arg-2014-08-26_md_alcohol.jpg,arg-2014-08-26,,md,alcohol
arg-2014-09-16_sm_testcomic.jpg,arg-2014-09-16,,sm,testcomic
arg-2014-10-21_md_drinkingsafely.jpg,arg-2014-10-21,,md,drinkingsafely
arg-2016-04-01_md_library.jpg,arg-2016-04-01,,md,library
arg-2018-01-25_md_sexploitation.jpg,arg-2018-01-25,,md,sexploitation
arg-2018-08-17_lg_politics.jpg,arg-2018-08-17,,lg,politics
arg-2018-11-08_lg_nativeamericans.jpg,arg-2018-11-08,,lg,nativeamericans
arg-1917-12-11_sm_women-register-for-war.jpg,arg-1917-12-11,11215,sm,women-register-for-war
arg-1991-01-18_sm_freedom.jpg,arg-1991-01-18,10356,sm,freedom
